d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.5851549181262939,0.05658422435169259,0.9281073230294143,0.9984022906752583,-0.7618439196872291,0.1420389707995204,321.30767692033163,668.0199928682468,654.6153538406633
