d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.008460478959421423,0.04862541176182257,2.319548375577039,0.9991620205776204,8.077250138037763e-4,0.32850116823934333,173.11522924632575,367.38862164034845,358.2304584926515
