d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.0580472667658793,0.04384537447704597,2.8437572579073582,0.6998147289595673,-0.6736084268018411,-0.015855713735326855,429.3903368002065,885.4365811393549,870.780673600413
