d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.015702722447885422,0.104271380555265,2.9814575255771247,0.9995570770143212,0.1536771688949404,0.049432910689376136,406.11025968449434,839.0159680809162,824.2205193689887
