d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.01048210822045803,0.2667901290252806,1.9468942316249014,0.7210902354316665,0.06474895565256675,0.23001364223084483,355.8487131666879,737.3574230474721,723.6974263333758
