d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.0710545608827105,0.11069736712555923,2.3698835376105736,0.6014434713005867,-0.07715216923615476,0.46106068431758435,82.05039701943404,181.4430245862451,176.1007940388681
