d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.014350821342693058,0.03615428234296301,2.478934973303883,0.9959239011958771,-0.01035548113068091,0.19376721397580365,443.39964388233903,913.1659826927128,898.7992877646781
