d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.009209966644096453,0.03304268830789559,2.888724424996771,0.7633680024135945,-0.3318685270814483,0.05161832656476272,412.44535690570297,851.2574087394405,836.8907138114059
