d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.009479882946133257,0.045786520319540454,1.6470751025394783,0.7694046413399419,0.020588832236009824,0.10897384521732198,388.4645645947273,802.3337682170381,788.9291291894546
