d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.2574784640184824,0.043620963545032844,1.583516456870404,0.7805109824900742,-0.9813864672922847,0.3143642544642531,366.63169383192474,759.0877782230745,745.2633876638495
