d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.021683402642439363,0.04219539128409646,1.2160850099249576,0.913988314469314,-0.5732008760308654,0.16190620755881496,415.44081172182416,857.0983105584504,842.8816234436483
