d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.8927355623823398,-1.9972495317181087,2.719444882882329,0.9554731808972404,0.002205460942578223,-0.8901894496001992,60.017083369905194,136.28246794642365,132.0341667398104
