d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.6934897330980108,-1.9980656837949542,1.5210793510079383,0.9938226641953415,-0.03430368018121993,-0.9741279462329488,286.4621975042918,599.2910899366182,584.9243950085836
