d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.18952882216769543,-1.9999588224046267,1.100433813850534,0.9834402744701878,-0.06155630314253535,-0.7548379488345704,285.7549914881459,598.0230266230714,583.5099829762918
