d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.1773705165017885,-1.997267913218423,2.9051843942173234,0.9839409835955455,-0.06931496051135795,0.4474574489528707,263.34047571413976,552.7437839594016,538.6809514282795
