d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.9787771949390593,-1.9965455995304975,2.1640882727225774,0.9660359222282494,-0.07363749006952207,0.4172712707444622,140.33269480524336,302.9468220107126,292.6653896104867
