d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.9544295029053944,-1.9950411344825647,2.722165500061197,0.9940370564962223,-0.1540581265366222,-0.8032174654878067,282.36936188539084,591.2517674175613,576.7387237707817
