d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.7755482169976065,-1.987124429779736,1.9498539831294723,0.9935572320850625,-0.1362978253102175,-0.9247350993198642,288.8495825828322,604.2840659587243,589.6991651656645
