d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.7363761822392746,-1.995620233687543,2.204064926003884,0.97211138546536,-0.05903839542496281,0.7367417434575634,251.9415124138467,529.6257814745837,515.8830248276934
