d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.9923010285159015,-1.9853719620084544,1.0145012073536104,0.9703305049306388,-0.1747495482338285,-0.3964928669301548,230.2346631434598,485.51564990629345,472.4693262869196
