d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.8456928901145604,-1.9988326514173427,1.5071820348142952,0.9944564574166902,-0.1484214404316256,-0.9380719323879222,249.04448843809854,523.1353004955708,510.0889768761971
