d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.8725850141224973,-1.9999390393123542,1.2773997202273952,0.9632879237782968,-0.177680883203934,-0.5061229624056519,223.07899578036668,471.1112900608914,458.15799156073336
