d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.991009482106378,-1.9977897313298634,2.23936382145845,0.9838284157300905,-0.048379447071126506,-0.00508850757119899,275.9281911612957,578.2966978061769,563.8563823225913
