d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.9871609453136112,1.9992530973898686,2.5436732624021516,0.9932836276052099,-0.0453106104325476,0.9930911696184999,288.0446062992642,599.796674910017,588.0892125985284
