d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.6980140255779135,1.970120453754874,1.4138624261776924,0.9829156518709801,-0.09965004074432998,0.9751469902312531,183.14500621374023,386.6971967174534,378.29001242748046
