d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.9834768790766968,1.997177548315767,1.9559871709457743,0.9922015129433411,-0.03921515074170423,0.9272030770151751,267.4748788352258,561.0900106305892,546.9497576704516
