d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.973757246740052,1.9884773372099687,0.9950127242133021,0.9945691108954572,-0.06431266993241716,0.9992630539287712,267.74650025656297,560.6309289652845,547.4930005131259
