d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.999579262919724,1.9996942297772142,2.096185427680303,0.9940997200947077,-0.08694946706839915,0.9618791759930349,281.1343579512034,588.331548433529,574.2687159024068
