d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.353293583877063,1.9745975841906809,2.2195130662992595,0.9955105482912147,-0.046560805278544955,0.9998314854954188,97.34913254521972,212.96539971677998,206.69826509043943
