d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.6324412020897768,1.9787732190120908,1.2625530034450732,0.9838464411982023,-0.005474589020421115,0.8525486934048967,194.41161329925956,412.86722570991395,400.8232265985191
