d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.7325705346393494,1.9963177979146394,1.4233219188827624,0.9815308698721789,-0.0796419364369916,0.8055928580455702,263.721048229726,553.42649650117,539.442096459452
