d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC,ID,context
-1.903990736551722,1.9916470991514392,2.4934846419923646,0.9944676578984036,-0.03646696773498657,0.9918491636323103,114.3646837937358,249.88753073516855,240.7293675874716,6867785,healthy
-1.9600243198003489,1.986307825320732,2.3601070942325606,0.9895384984280354,-0.02704546878977484,0.903399217961904,115.31692395814792,251.7920110639928,242.63384791629585,6867785,typical
-1.9849353310228697,1.992091355322968,2.3958492966368796,0.993490141388562,-0.0560034145509872,0.9987565392994564,61.23077948837617,139.80378952412934,134.46155897675234,6867792,healthy
-1.9504904041155835,1.9976514201658249,1.6763345015843325,0.9940643979999468,-0.04678002420995393,0.9994543565350518,61.13090189544272,139.6040343382624,134.26180379088544,6867792,typical
-1.8931928288003792,1.981702296368475,1.5738751215761064,0.9933213733077676,-0.15329223947469145,0.9563267057517446,205.85025384708604,436.1657323576064,423.7005076941721,6867816,healthy
-1.8745996255479276,1.9795828516438845,1.6574235185434805,0.9947438658814388,-0.06907213331783862,0.9986682555270756,182.8875745344405,389.7090533482666,377.7751490688809,6867816,typical
-1.6920334901530885,1.9984307598029765,2.4890331694856287,0.9746127124551336,-0.07902485585884801,-0.6184006980873227,305.51862525949855,637.8326992309246,623.0372505189971,6868120,healthy
-1.9918069131672385,1.9968319176731504,2.204172584832664,0.9760251932322042,-0.11799577636131742,-0.1223530524079842,284.23703716966287,594.766234147369,580.4740743393257,6868120,typical
-0.623553323631788,1.9982643924443015,2.956664012375531,0.9856108075846988,-0.11722344198684488,0.9463157193561664,302.6118557617204,632.0191602353683,617.2237115234408,6868134,healthy
-1.7328218652973189,1.999471032354706,1.32178635348725,0.9841966738889186,-0.1804026772991223,0.906654670858803,287.1076830188797,600.582060965794,586.2153660377594,6868134,typical
1.944863994203588,1.996480957537784,1.1379985549466292,0.9944814256506864,-0.11038548237015117,0.9997871704690277,261.0754315639281,547.9752536870811,534.1508631278562,6868169,healthy
1.8328237814837216,1.9683935018631893,2.1147331774889513,0.9946049877925948,-0.07986455069148445,0.9993129440064652,262.5884094768456,551.081747634909,537.1768189536912,6868169,typical
-1.65401223291959,1.9959932623286072,0.9443160673607992,0.9876638390680124,-0.09710703494382944,0.8329568261459366,287.9847057637497,602.4097270110849,587.9694115274993,6868209,healthy
-1.834733932546118,1.999810193354355,2.2922696075799154,0.9843519767106056,-0.10202400356668752,0.8789067638672838,293.8995165988791,614.4549407367,599.7990331977581,6868209,typical
1.9176874478574013,1.9978375829722976,2.1209254290988566,0.983726370699688,-0.11882220274679751,-0.6578184279470062,261.9910129023807,550.0448583358835,535.9820258047614,6868290,healthy
1.9538239440960796,1.999303451086755,1.4265434466635147,0.9768516479972364,-0.1539966961899844,-0.11562806134329288,292.12631448134414,610.9085365016301,596.2526289626883,6868290,typical
-1.9586471408516104,1.997744078580101,1.052355084835252,0.9839535260528552,-0.1279315514826504,0.6820673888769633,267.01621479367526,560.0168296290685,546.0324295873505,6868364,healthy
1.9254874770722237,1.9957072490097432,2.7336240015853472,0.972166214086295,-0.12267564477940524,-0.3778676530667026,292.2730627380335,611.0591691228466,596.546125476067,6868364,typical
-0.3881971569943384,1.9892948381124411,1.135337704304028,0.9944910857428368,-9.91222848139206e-4,0.9955087563865028,285.29856506885733,596.257126851811,582.5971301377147,6868380,healthy
-1.9496834258273457,1.9977917237218688,1.4291289791560102,0.9741893783795048,-0.1144201970395577,0.7943081136292336,311.9246089036837,650.0659049221695,635.8492178073674,6868380,typical
1.6230093527862282,1.9976504586645336,0.950445066747386,0.9931241941066544,-0.06985445053225353,0.9982909256930872,296.8955167317018,613.7842605244548,605.7910334634036,6868521,healthy
-1.641593356216754,1.9285354860994992,2.682943842932582,0.9931089561509538,-0.06653873713605757,0.9999940786586888,305.7723223638169,632.1485679545447,623.5446447276338,6868521,typical
1.9921333243032568,1.9958204931850991,2.0653593703157114,0.97531731469117,-0.06033272949513565,-0.6599364881399559,300.7029797193746,628.2699803256185,613.4059594387492,6868522,healthy
0.25842382692291344,1.9948464543586657,1.8480421016409627,0.9837428192590086,-0.05986931593101576,0.7468038723734216,297.89720603570356,622.5204958489281,607.7944120714071,6868522,typical
