d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.7267328617600877,1.9948867389543379,1.9398106183347092,0.9836065259824519,-0.07849134812077191,0.8349434363668167,300.5071206463018,627.6701488315455,613.0142412926036
