d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.901471105542935,1.9993461049964063,2.769611492640241,0.9763601439066928,-0.09661301977278233,0.7221716675901225,252.22432834014882,529.9396281325938,516.4486566802976
