d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.3254834647135614,1.9998357017319044,2.595084570281782,0.9943744535155224,-0.05462859626087402,0.9638926289312011,266.28161054682494,558.626053624772,544.5632210936499
