d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.8355863559991121,0.15961936782104175,2.8497580525256936,0.7990282016731389,-0.9298741319778981,0.6385426516897204,9.529502914456756,39.052232889964735,31.059005828913513
