d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.5888432286025177,-0.03525863090977055,1.0887990699612284,0.9978414780811584,-0.9519908733723678,0.10230797287625076,6.382308568273447,34.897893861230514,24.764617136546896
