d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-1.8499109028774041,-1.1036914484420488,1.669424499063294,0.5001514088958655,-0.21108668996021152,-0.0701369007291141,-0,18.812965295574898,12
