d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.5992716833060545,-1.1302898899758653,0.9743745517855935,0.4803032456441024,-0.17548275556387466,0.9902293617216225,-0,20.979045368798882,12
