d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.703304108466515,-1.120782723422778,1.165194297052755,0.6678360207573872,0.22956500214182315,-0.09980433579273569,-0,13.183347464017316,12
