d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.20387754940366792,-1.152139794990847,2.637177483178675,0.8582828088896349,-0.43436727672815323,0.38210589019581676,-0,19.993227061051222,12
