d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.0366959162056446,-1.4252361776307225,2.386457544949252,0.41479299138074305,0.9407380754128098,0.5939082286176741,-0,20.407184289972932,12
