d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
-0.3499362599104643,1.2147059198468924,1.4757065238431097,0.3053234069478339,-0.4703471238303854,-0.4173329517353931,-0,20.979045368798882,12
