d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.15811887186853196,1.966981033821761,1.639519603550434,0.9971876178296121,0.38464963227981164,-0.15989425574453156,3.8870358978043686,29.2751854263454,19.774071795608737
