d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
1.2157543224637726,-1.995305847271388,2.5945580169931057,0.813170760548876,0.0012067119492844697,0.6539911088706323,7.9266216943773795,35.16649833796396,27.85324338875476
