d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC
0.1295506803957272,-1.3283005895132145,2.3277698961754343,0.8678475546460757,0.9829128968328298,-0.0033086427895109294,-0,21.332088368936482,12
